Name of Restaurant,Location,Cuisine,Top Dishes,Price for 2,Dining Rating,Dining Rating Count,Delivery Rating,Delivery Rating Count,Features
Nemesis Bistro By Arknemesis Gaming,"Ispahani Centre, Nungambakkam",['North Indian',"['Burgers', ' Garlic Bread', ' Chicken Pizza', ' Cheese Pasta', ' Cheese Balls']",800,4.1,239,3.9,54,"['Home Delivery', 'Wheelchair Accessible', 'Sports TV', 'Wifi', 'Free Parking', 'Live Sports Screening', 'Pool Table', 'Indoor Seating', 'Kid Friendly', 'Disabled Friendly', 'Gaming Area']"
Nemesis Bistro By Arknemesis Gaming,"Ispahani Centre, Nungambakkam", ' Continental',"['Burgers', ' Garlic Bread', ' Chicken Pizza', ' Cheese Pasta', ' Cheese Balls']",800,4.1,239,3.9,54,"['Home Delivery', 'Wheelchair Accessible', 'Sports TV', 'Wifi', 'Free Parking', 'Live Sports Screening', 'Pool Table', 'Indoor Seating', 'Kid Friendly', 'Disabled Friendly', 'Gaming Area']"
Nemesis Bistro By Arknemesis Gaming,"Ispahani Centre, Nungambakkam", ' Chinese',"['Burgers', ' Garlic Bread', ' Chicken Pizza', ' Cheese Pasta', ' Cheese Balls']",800,4.1,239,3.9,54,"['Home Delivery', 'Wheelchair Accessible', 'Sports TV', 'Wifi', 'Free Parking', 'Live Sports Screening', 'Pool Table', 'Indoor Seating', 'Kid Friendly', 'Disabled Friendly', 'Gaming Area']"
Nemesis Bistro By Arknemesis Gaming,"Ispahani Centre, Nungambakkam", ' Desserts',"['Burgers', ' Garlic Bread', ' Chicken Pizza', ' Cheese Pasta', ' Cheese Balls']",800,4.1,239,3.9,54,"['Home Delivery', 'Wheelchair Accessible', 'Sports TV', 'Wifi', 'Free Parking', 'Live Sports Screening', 'Pool Table', 'Indoor Seating', 'Kid Friendly', 'Disabled Friendly', 'Gaming Area']"
Nemesis Bistro By Arknemesis Gaming,"Ispahani Centre, Nungambakkam", ' Beverages'],"['Burgers', ' Garlic Bread', ' Chicken Pizza', ' Cheese Pasta', ' Cheese Balls']",800,4.1,239,3.9,54,"['Home Delivery', 'Wheelchair Accessible', 'Sports TV', 'Wifi', 'Free Parking', 'Live Sports Screening', 'Pool Table', 'Indoor Seating', 'Kid Friendly', 'Disabled Friendly', 'Gaming Area']"
Iftar Corner,Perambur,['Arabian',"['Noodle', ' Fried Rice']",600,4.0,329,4.0,7559,"['Home Delivery', 'Indoor Seating']"
Iftar Corner,Perambur, ' Asian',"['Noodle', ' Fried Rice']",600,4.0,329,4.0,7559,"['Home Delivery', 'Indoor Seating']"
Iftar Corner,Perambur, ' Chinese',"['Noodle', ' Fried Rice']",600,4.0,329,4.0,7559,"['Home Delivery', 'Indoor Seating']"
Iftar Corner,Perambur, ' North Indian'],"['Noodle', ' Fried Rice']",600,4.0,329,4.0,7559,"['Home Delivery', 'Indoor Seating']"
Kozhi Idli,Gopalapuram,['South Indian'],"['Cheese Balls', ' Chicken Curry', ' Kozhi Idli', ' Chicken Soup', ' Pepper Kolambu', ' Chicken Thokku', ' Caramel Custard']",300,4.3,289,4.0,287,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Cafeè 97,Thuraipakkam,['North Indian',"['Cocktails', ' Beer', ' Chicken Grill', ' Butter Chicken', ' Barbeque Chicken', ' Chilli Chicken', ' Naan']",700,4.2,354,3.8,85,"['Home Delivery', 'Full Bar Available', 'Desserts and Bakes', 'Free Parking', 'Indoor Seating', 'Table booking recommended']"
Cafeè 97,Thuraipakkam, ' Chinese',"['Cocktails', ' Beer', ' Chicken Grill', ' Butter Chicken', ' Barbeque Chicken', ' Chilli Chicken', ' Naan']",700,4.2,354,3.8,85,"['Home Delivery', 'Full Bar Available', 'Desserts and Bakes', 'Free Parking', 'Indoor Seating', 'Table booking recommended']"
Cafeè 97,Thuraipakkam, ' Arabian'],"['Cocktails', ' Beer', ' Chicken Grill', ' Butter Chicken', ' Barbeque Chicken', ' Chilli Chicken', ' Naan']",700,4.2,354,3.8,85,"['Home Delivery', 'Full Bar Available', 'Desserts and Bakes', 'Free Parking', 'Indoor Seating', 'Table booking recommended']"
Ferraree,"Benzz Park, T.Nagar",['Chinese',"['Lunch Buffet', ' Noodle', ' Chicken Soup', ' Rasam Rice', ' Salad', ' Plain Rice', ' Wings']",850,3.5,222,3.5,35,"['Breakfast', 'Home Delivery', 'Full Bar Available', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended']"
Ferraree,"Benzz Park, T.Nagar", ' Continental',"['Lunch Buffet', ' Noodle', ' Chicken Soup', ' Rasam Rice', ' Salad', ' Plain Rice', ' Wings']",850,3.5,222,3.5,35,"['Breakfast', 'Home Delivery', 'Full Bar Available', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended']"
